"Alpha","Fold","Lambda","MAE","RMSE","R2"
1,4,0.222872537384956,118.5241799086,136.741670160426,0.304102340129892
1,4,0.198346091128197,118.527347571636,136.746450602832,0.304053682587098
1,4,0.176518705837153,118.530150564302,136.750807231671,0.304009337332337
1,4,0.157093358044976,118.533638207516,136.75482026391,0.303968488228693
1,4,0.139805710815793,118.53636444824,136.758445800178,0.30393158245915
1,4,0.124420516691184,118.541651977205,136.763957491153,0.303875474899542
1,4,0.110728416481486,118.547413620818,136.768731058795,0.303826879413398
1,4,0.0985430903403902,118.552811813198,136.772607755176,0.303787412935271
1,4,0.0876987223551414,118.557779328897,136.775943587754,0.303753451793653
1,4,0.0780477441508835,118.562284748006,136.778885175223,0.303723503659623
1,5,95.7123434830683,125.895785752073,163.307154989786,-0.00563499574257387
1,5,85.1794905973343,122.93634502454,156.824531828245,0.0726195170533719
1,5,75.8057462014279,120.306438333905,151.580894661839,0.133599120584714
1,5,67.4635539242722,118.103736375823,147.37547037645,0.181006677493647
1,5,60.039394586257,116.191314431347,144.030428417472,0.217762814433708
1,5,53.4322414489247,114.593713919634,141.390994066049,0.246169946034667
1,5,47.5521854597398,113.310317136147,139.324692573919,0.268042038022683
1,5,42.3192117844982,112.295162135236,137.719860800252,0.284807251316867
1,5,37.662110978632,111.526930766622,136.483653103716,0.297589121766964
1,5,33.5175099808067,110.943894210262,135.539782975889,0.307270752539905
1,5,29.8290097427323,110.496078067267,134.826207845155,0.31454556361315
1,5,26.5464177601955,110.151402600191,134.292909164475,0.319957404392694
1,5,23.6250650617232,109.9404062983,133.899863215363,0.323932250754602
1,5,21.0251983605694,109.768521929242,133.615250682972,0.326803244824439
1,5,18.711439098532,109.615552913281,133.413918515804,0.328830469226666
1,5,16.6523020203549,109.48420398725,133.276085221913,0.330216557293913
1,5,14.819766727556,109.369286253053,133.18626810912,0.331119010935838
1,5,13.1888963814564,109.267014866695,133.132405246183,0.331659915946546
1,5,11.7374983667829,109.175998135983,133.105143664472,0.33193360051371
1,5,10.4458222982125,109.098926863441,133.097266683638,0.332012668690497
1,5,9.29629126037878,109.030752047918,133.103235949514,0.331952750354124
1,5,8.27326262410026,108.961353133122,133.099451419424,0.331990739046989
1,5,7.36281518405712,108.933577373051,133.112103857496,0.331863731047529
1,5,6.55255972132006,108.913829805349,133.136084513202,0.331622974743489
1,5,5.83147041289811,108.894555785264,133.158761111045,0.331395270769132
1,5,5.18973479415389,108.878376079467,133.182896905537,0.331152871865807
1,5,4.61862023239971,108.889539771381,133.219836808323,0.33078179457464
1,5,4.1103550946691,108.88081764149,133.264496492239,0.330333031330252
